index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
19,0.23255813953488372,0.2551705119955878,2249.5056009292603,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,1000,pca,0.05
19,0.13953488372093023,0.15509315925472597,2239.774801492691,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,1000,pca,0.1
19,0.23255813953488372,0.2511302650837535,2249.3235721588135,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,1000,pca,0.15000000000000002
19,0.18604651162790697,0.19638242894056848,2265.042857170105,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,1000,pca,0.2
19,0.18604651162790697,0.21663685152057247,2260.1594517230988,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,1000,pca,0.25
20,0.13953488372093023,0.16386638137664128,1736.7075679302216,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,1000,pca,0.05
20,0.16279069767441862,0.19689922480620156,1716.2642529010773,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,1000,pca,0.1
20,0.18604651162790697,0.21581395348837212,1727.772931098938,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,1000,pca,0.15000000000000002
20,0.16279069767441862,0.17485675766767778,1732.067292690277,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,1000,pca,0.2
20,0.20930232558139536,0.21349709721802748,1737.51087808609,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,1000,pca,0.25
21,0.11627906976744186,0.14077661291753146,1757.9321675300598,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,1000,pca,0.05
21,0.11627906976744186,0.13414223120997643,1751.4092500209808,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,1000,pca,0.1
21,0.13953488372093023,0.16020671834625325,1744.9225137233734,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,1000,pca,0.15000000000000002
21,0.11627906976744186,0.1313736819297992,1748.5237185955048,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,1000,pca,0.2
21,0.046511627906976744,0.05864509605662287,1763.9191286563873,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,1000,pca,0.25
22,0.20930232558139536,0.2137470663254283,1754.982174396515,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,1000,pca,0.05
22,0.16279069767441862,0.17253031206519578,1726.1277208328247,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,1000,pca,0.1
22,0.16279069767441862,0.17490558537070164,1736.1196539402008,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,1000,pca,0.15000000000000002
22,0.13953488372093023,0.17426759287224405,1729.2263004779816,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,1000,pca,0.2
22,0.18604651162790697,0.2153851092172629,1712.4217870235443,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,1000,pca,0.25
23,0.18604651162790697,0.21424880029531196,1764.5666041374207,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,sca,1000,pca,0.05
23,0.16279069767441862,0.18023255813953487,1758.1716058254242,<function get_efficientsu2 at 0x7fad98392f70>,<function get_neldermead at 0x7fad670abc10>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,sca,1000,pca,0.1
