index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
19,0.13953488372093023,0.16279069767441862,307.72931361198425,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,211,lda,0.1
19,0.18604651162790697,0.20402233425489238,396.3794746398926,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,275,lda,0.15000000000000002
19,0.13953488372093023,0.12945736434108526,188.21458554267883,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,132,lda,0.2
19,0.2558139534883721,0.28093023255813954,207.71067237854004,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,145,lda,0.25
20,0.23255813953488372,0.2775898520084567,196.50860404968262,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,153,lda,0.05
20,0.2558139534883721,0.27151325646537683,254.09789752960205,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,203,lda,0.1
20,0.27906976744186046,0.2642706131078224,251.23454213142395,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,196,lda,0.15000000000000002
20,0.16279069767441862,0.16764408493427707,238.79310393333435,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,190,lda,0.2
20,0.16279069767441862,0.1759093619558736,219.02562046051025,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,175,lda,0.25
21,0.23255813953488372,0.26028846042095233,267.8114285469055,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,207,lda,0.05
21,0.2558139534883721,0.26624925462134763,186.40293955802917,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,145,lda,0.1
21,0.20930232558139536,0.20976828057946167,290.20368671417236,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,225,lda,0.15000000000000002
