index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
21,0.09302325581395349,0.10383920090694611,515.5542941093445,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,289,pca,0.05
21,0.2558139534883721,0.2714633697950179,381.5732698440552,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,218,pca,0.1
21,0.18604651162790697,0.21308727991714527,417.14724135398865,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,235,pca,0.15000000000000002
21,0.16279069767441862,0.17956810631229236,308.3861482143402,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,170,pca,0.2
21,0.16279069767441862,0.14883720930232558,348.39583468437195,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,199,pca,0.25
22,0.18604651162790697,0.24098459679855028,350.06297492980957,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,200,pca,0.05
22,0.3488372093023256,0.3764153159501996,524.188390493393,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,301,pca,0.1
22,0.2558139534883721,0.27309641263129636,482.1415584087372,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,273,pca,0.15000000000000002
22,0.2558139534883721,0.2481433295386784,388.281818151474,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,224,pca,0.2
22,0.2558139534883721,0.27525342874180087,360.00461769104004,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,pairwise,203,pca,0.25
