index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
12,0.18604651162790697,0.23255813953488372,431.67838525772095,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,351,lda,0.2
12,0.13953488372093023,0.13338679497460573,431.4750061035156,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,351,lda,0.25
13,0.23255813953488372,0.2040169133192389,443.38201785087585,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,351,lda,0.05
13,0.23255813953488372,0.24493985565356854,441.36249923706055,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,351,lda,0.1
13,0.32558139534883723,0.31625594145571967,441.9680268764496,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,351,lda,0.15000000000000002
13,0.2558139534883721,0.2751937984496124,442.3981547355652,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,351,lda,0.2
13,0.20930232558139536,0.2241969355215058,442.3187942504883,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,351,lda,0.25
14,0.13953488372093023,0.1739130434782609,511.1223974227905,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,351,lda,0.05
14,0.2558139534883721,0.2669767441860465,507.03047037124634,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,351,lda,0.1
14,0.18604651162790697,0.19366050785879427,503.85265827178955,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,351,lda,0.15000000000000002
14,0.16279069767441862,0.17667774086378737,502.71936416625977,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,351,lda,0.2
14,0.20930232558139536,0.23255813953488372,502.3768219947815,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,351,lda,0.25
15,0.23255813953488372,0.24499015196689614,432.3268926143646,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,351,lda,0.05
15,0.27906976744186046,0.2973925299506695,432.18100786209106,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,351,lda,0.1
15,0.16279069767441862,0.16583801122694464,432.8979296684265,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,351,lda,0.15000000000000002
15,0.20930232558139536,0.2174941728743223,433.4284579753876,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,351,lda,0.2
15,0.2558139534883721,0.23756708407871197,434.2210955619812,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,351,lda,0.25
16,0.20930232558139536,0.23866572703782007,452.6301214694977,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,351,lda,0.05
16,0.18604651162790697,0.1851215644820296,450.2798182964325,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,351,lda,0.1
16,0.13953488372093023,0.16264975334742776,450.0479063987732,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,351,lda,0.15000000000000002
